,year,month,day_of_week,hour_of_day,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day_period
314,2011,1,4,14,spring,0,1,1,9.02,10.605,41,19.0012,5,59,64,afternoon
315,2011,1,4,15,spring,0,1,1,9.84,12.12,38,11.0014,9,59,68,afternoon
316,2011,1,4,16,spring,0,1,1,9.02,12.12,41,7.0015,3,87,90,afternoon
317,2011,1,4,17,spring,0,1,1,9.02,11.365,41,11.0014,4,155,159,afternoon
318,2011,1,4,18,spring,0,1,1,8.2,12.88,47,0.0,5,134,139,evening
319,2011,1,4,19,spring,0,1,1,6.56,9.85,59,6.0032,3,89,92,evening
320,2011,1,4,20,spring,0,1,1,7.38,12.12,59,0.0,0,68,68,evening
321,2011,1,4,21,spring,0,1,1,6.56,11.365,69,0.0,4,48,52,evening
322,2011,1,4,22,spring,0,1,2,6.56,11.365,69,0.0,2,34,36,evening
323,2011,1,4,23,spring,0,1,2,7.38,12.12,55,0.0,1,26,27,evening
324,2011,1,5,0,spring,0,0,1,7.38,12.12,55,0.0,3,25,28,night
325,2011,1,5,1,spring,0,0,2,6.56,9.85,59,6.0032,2,18,20,night
326,2011,1,5,2,spring,0,0,2,6.56,9.85,59,6.0032,0,12,12,night
327,2011,1,5,3,spring,0,0,2,6.56,11.365,59,0.0,1,7,8,night
328,2011,1,5,4,spring,0,0,2,6.56,11.365,59,0.0,0,5,5,night
329,2011,1,5,5,spring,0,0,1,6.56,11.365,59,0.0,0,1,1,night
330,2011,1,5,6,spring,0,0,1,5.74,8.335,63,7.0015,1,2,3,morning
331,2011,1,5,7,spring,0,0,1,5.74,10.605,63,0.0,1,9,10,morning
332,2011,1,5,8,spring,0,0,1,5.74,7.575,63,8.9981,1,22,23,morning
333,2011,1,5,9,spring,0,0,1,6.56,9.09,64,8.9981,2,31,33,morning
334,2011,1,5,10,spring,0,0,1,7.38,9.85,59,11.0014,2,57,59,morning
335,2011,1,5,11,spring,0,0,1,8.2,9.85,55,15.0013,18,54,72,morning
336,2011,1,5,12,spring,0,0,1,9.84,11.365,48,15.0013,15,74,89,afternoon
337,2011,1,5,13,spring,0,0,1,11.48,12.88,38,19.9995,21,80,101,afternoon
338,2011,1,5,14,spring,0,0,1,12.3,14.395,39,19.0012,26,92,118,afternoon
339,2011,1,5,15,spring,0,0,2,13.12,15.91,36,12.998,21,108,129,afternoon
340,2011,1,5,16,spring,0,0,2,13.94,16.665,34,12.998,33,95,128,afternoon
341,2011,1,5,17,spring,0,0,2,13.12,15.15,36,19.0012,29,54,83,afternoon
342,2011,1,5,18,spring,0,0,2,12.3,14.395,45,16.9979,15,69,84,evening
343,2011,1,5,19,spring,0,0,2,13.12,15.15,39,16.9979,14,60,74,evening
344,2011,1,5,20,spring,0,0,2,13.12,15.15,39,16.9979,6,35,41,evening
345,2011,1,5,21,spring,0,0,2,13.12,15.15,39,15.0013,6,51,57,evening
346,2011,1,5,22,spring,0,0,2,12.3,15.91,42,7.0015,0,26,26,evening
347,2011,1,5,23,spring,0,0,1,12.3,14.395,45,19.0012,5,39,44,evening
348,2011,1,6,0,spring,0,0,1,10.66,15.15,56,0.0,6,33,39,night
349,2011,1,6,1,spring,0,0,1,10.66,13.635,56,8.9981,4,19,23,night
350,2011,1,6,2,spring,0,0,1,10.66,14.395,56,6.0032,3,13,16,night
351,2011,1,6,3,spring,0,0,1,9.02,13.635,69,0.0,9,6,15,night
352,2011,1,6,4,spring,0,0,1,10.66,12.88,56,11.0014,0,1,1,night
353,2011,1,6,5,spring,0,0,2,10.66,12.88,56,11.0014,1,1,2,night
354,2011,1,6,6,spring,0,0,2,10.66,12.88,56,11.0014,0,1,1,morning
355,2011,1,6,7,spring,0,0,2,9.84,10.605,56,19.9995,0,3,3,morning
356,2011,1,6,8,spring,0,0,1,9.02,10.605,55,19.0012,0,18,18,morning
357,2011,1,6,9,spring,0,0,1,9.02,10.605,51,16.9979,3,29,32,morning
358,2011,1,6,10,spring,0,0,1,9.02,10.605,51,19.0012,8,71,79,morning
359,2011,1,6,11,spring,0,0,1,9.84,11.365,44,16.9979,23,70,93,morning
360,2011,1,6,12,spring,0,0,1,9.84,10.605,41,19.0012,29,75,104,afternoon
361,2011,1,6,13,spring,0,0,1,10.66,11.365,35,19.9995,23,95,118,afternoon
362,2011,1,6,14,spring,0,0,1,11.48,13.635,36,16.9979,22,69,91,afternoon
363,2011,1,6,15,spring,0,0,1,10.66,12.12,38,16.9979,35,78,113,afternoon
364,2011,1,6,16,spring,0,0,1,9.84,11.365,38,15.0013,22,77,99,afternoon
365,2011,1,6,17,spring,0,0,1,9.02,10.605,37,16.9979,23,82,105,afternoon
366,2011,1,6,18,spring,0,0,1,8.2,10.605,40,11.0014,11,56,67,evening
367,2011,1,6,19,spring,0,0,1,7.38,9.85,47,8.9981,14,47,61,evening
368,2011,1,6,20,spring,0,0,1,7.38,9.85,47,11.0014,7,50,57,evening
369,2011,1,6,21,spring,0,0,1,7.38,9.85,51,11.0014,6,22,28,evening
370,2011,1,6,22,spring,0,0,2,8.2,10.605,49,8.9981,2,19,21,evening
371,2011,1,6,23,spring,0,0,2,8.2,11.365,40,7.0015,0,18,18,evening
372,2011,1,0,0,spring,1,0,2,8.2,9.85,47,15.0013,1,16,17,night
373,2011,1,0,1,spring,1,0,2,8.2,9.85,44,12.998,1,15,16,night
374,2011,1,0,2,spring,1,0,2,7.38,8.335,43,16.9979,0,8,8,night
375,2011,1,0,3,spring,1,0,2,7.38,9.09,43,12.998,0,2,2,night
376,2011,1,0,4,spring,1,0,2,7.38,9.85,43,8.9981,1,2,3,night
377,2011,1,0,5,spring,1,0,2,7.38,9.85,43,11.0014,0,1,1,night
378,2011,1,0,6,spring,1,0,2,7.38,9.09,43,12.998,0,5,5,morning
379,2011,1,0,7,spring,1,0,2,6.56,9.09,50,8.9981,4,9,13,morning
380,2011,1,0,8,spring,1,0,2,6.56,7.575,47,15.0013,3,30,33,morning
381,2011,1,0,9,spring,1,0,2,6.56,7.575,47,15.0013,8,39,47,morning
382,2011,1,0,10,spring,1,0,2,6.56,7.575,50,16.9979,7,50,57,morning
383,2011,1,0,11,spring,1,0,2,6.56,7.575,55,12.998,9,55,64,morning
384,2011,1,0,12,spring,1,0,2,7.38,9.85,47,8.9981,10,70,80,afternoon
385,2011,1,0,13,spring,1,0,2,7.38,9.85,47,8.9981,13,80,93,afternoon
386,2011,1,0,14,spring,1,0,2,7.38,10.605,43,7.0015,12,74,86,afternoon
387,2011,1,0,15,spring,1,0,2,8.2,10.605,47,11.0014,21,72,93,afternoon
388,2011,1,0,16,spring,1,0,2,8.2,10.605,47,11.0014,6,76,82,afternoon
389,2011,1,0,17,spring,1,0,1,8.2,9.85,51,12.998,4,67,71,afternoon
390,2011,1,0,18,spring,1,0,2,7.38,8.335,55,16.9979,7,85,92,evening
391,2011,1,0,19,spring,1,0,3,7.38,9.09,59,12.998,2,58,60,evening
392,2011,1,0,20,spring,1,0,3,6.56,7.575,80,12.998,4,29,33,evening
393,2011,1,0,21,spring,1,0,3,6.56,7.575,80,12.998,3,24,27,evening
394,2011,1,0,22,spring,1,0,3,5.74,6.06,93,16.9979,0,13,13,evening
395,2011,1,0,23,spring,1,0,3,6.56,6.82,86,19.0012,1,3,4,evening
396,2011,1,1,12,spring,0,1,2,8.2,9.09,86,22.0028,0,3,3,afternoon
397,2011,1,1,13,spring,0,1,2,8.2,9.85,86,15.0013,0,22,22,afternoon
398,2011,1,1,14,spring,0,1,2,9.02,11.365,80,11.0014,2,26,28,afternoon
399,2011,1,1,15,spring,0,1,2,9.02,11.365,87,11.0014,3,32,35,afternoon
400,2011,1,1,16,spring,0,1,2,9.02,11.365,87,12.998,0,61,61,afternoon
401,2011,1,1,17,spring,0,1,2,9.02,11.365,82,12.998,1,124,125,afternoon
402,2011,1,1,18,spring,0,1,2,9.02,11.365,80,11.0014,1,132,133,evening
403,2011,1,1,19,spring,0,1,2,9.02,11.365,80,8.9981,1,98,99,evening
404,2011,1,1,20,spring,0,1,2,9.02,13.635,87,0.0,0,83,83,evening
405,2011,1,1,21,spring,0,1,2,9.02,12.12,93,7.0015,0,41,41,evening
406,2011,1,1,22,spring,0,1,2,9.02,12.88,93,6.0032,0,33,33,evening
407,2011,1,1,23,spring,0,1,2,9.02,13.635,93,0.0,1,19,20,evening
408,2011,1,2,0,spring,0,1,2,9.02,13.635,93,0.0,0,3,3,night
409,2011,1,2,1,spring,0,1,3,9.02,11.365,93,8.9981,1,6,7,night
410,2011,1,2,2,spring,0,1,3,9.02,11.365,93,8.9981,0,3,3,night
411,2011,1,2,4,spring,0,1,3,9.02,11.365,93,8.9981,1,1,2,night
412,2011,1,2,5,spring,0,1,2,9.02,12.88,93,6.0032,0,7,7,night
413,2011,1,2,6,spring,0,1,2,9.02,12.88,93,6.0032,0,32,32,morning
414,2011,1,2,7,spring,0,1,2,9.84,12.88,92,7.0015,1,89,90,morning
415,2011,1,2,8,spring,0,1,2,9.84,12.88,93,7.0015,1,196,197,morning
416,2011,1,2,9,spring,0,1,2,9.84,12.88,93,7.0015,2,107,109,morning
417,2011,1,2,10,spring,0,1,2,10.66,13.635,93,8.9981,1,46,47,morning
418,2011,1,2,11,spring,0,1,2,11.48,15.15,87,6.0032,5,47,52,morning
419,2011,1,2,12,spring,0,1,2,12.3,15.91,81,6.0032,5,65,70,afternoon
420,2011,1,2,13,spring,0,1,1,16.4,20.455,62,19.0012,11,67,78,afternoon
421,2011,1,2,14,spring,0,1,1,16.4,20.455,58,16.9979,7,68,75,afternoon
422,2011,1,2,15,spring,0,1,1,16.4,20.455,54,19.0012,4,78,82,afternoon
423,2011,1,2,16,spring,0,1,1,15.58,19.695,58,26.0027,10,94,104,afternoon
424,2011,1,2,17,spring,0,1,1,14.76,16.665,57,22.0028,7,190,197,afternoon
425,2011,1,2,18,spring,0,1,1,13.94,15.91,61,19.0012,5,156,161,evening
426,2011,1,2,19,spring,0,1,1,13.12,14.395,57,27.9993,4,108,112,evening
427,2011,1,2,20,spring,0,1,1,13.12,15.15,49,19.9995,2,74,76,evening
428,2011,1,2,21,spring,0,1,1,13.12,14.395,49,27.9993,4,55,59,evening
429,2011,1,2,22,spring,0,1,1,12.3,15.15,52,11.0014,6,53,59,evening
430,2011,1,2,23,spring,0,1,1,12.3,13.635,52,31.0009,1,27,28,evening
431,2011,2,1,0,spring,0,1,2,6.56,9.09,64,7.0015,2,6,8,night
432,2011,2,1,1,spring,0,1,2,6.56,9.09,69,7.0015,0,3,3,night
433,2011,2,1,2,spring,0,1,2,6.56,11.365,69,0.0,0,2,2,night
434,2011,2,1,3,spring,0,1,2,6.56,11.365,69,0.0,0,2,2,night
435,2011,2,1,5,spring,0,1,3,5.74,10.605,93,0.0,0,3,3,night
436,2011,2,1,6,spring,0,1,3,5.74,10.605,93,0.0,0,22,22,morning
437,2011,2,1,7,spring,0,1,3,6.56,11.365,93,0.0,0,52,52,morning
438,2011,2,1,8,spring,0,1,3,6.56,11.365,93,0.0,3,132,135,morning
439,2011,2,1,9,spring,0,1,2,6.56,11.365,93,0.0,2,114,116,morning
440,2011,2,1,10,spring,0,1,2,6.56,11.365,93,0.0,0,47,47,morning
441,2011,2,1,11,spring,0,1,2,7.38,12.12,86,0.0,2,49,51,morning
442,2011,2,1,12,spring,0,1,2,8.2,12.88,86,0.0,2,53,55,afternoon
443,2011,2,1,13,spring,0,1,2,8.2,12.88,86,0.0,3,49,52,afternoon
444,2011,2,1,14,spring,0,1,2,9.02,12.88,80,6.0032,5,49,54,afternoon
445,2011,2,1,15,spring,0,1,2,9.84,14.395,75,0.0,7,45,52,afternoon
446,2011,2,1,16,spring,0,1,2,9.84,12.12,75,8.9981,3,61,64,afternoon
447,2011,2,1,17,spring,0,1,2,9.84,14.395,75,0.0,4,172,176,afternoon
448,2011,2,1,18,spring,0,1,2,9.84,12.88,81,7.0015,3,165,168,evening
449,2011,2,1,19,spring,0,1,2,9.84,12.12,81,8.9981,3,105,108,evening
450,2011,2,1,20,spring,0,1,2,9.02,11.365,87,8.9981,5,69,74,evening
451,2011,2,1,21,spring,0,1,2,9.02,11.365,87,8.9981,0,64,64,evening
452,2011,2,1,22,spring,0,1,2,9.02,12.88,87,6.0032,2,34,36,evening
453,2011,2,1,23,spring,0,1,3,8.2,9.85,93,12.998,1,15,16,evening
454,2011,2,2,0,spring,0,1,3,9.02,12.12,93,7.0015,0,2,2,night
455,2011,2,2,1,spring,0,1,3,9.02,11.365,93,12.998,0,3,3,night
456,2011,2,2,2,spring,0,1,3,9.02,11.365,93,8.9981,4,0,4,night
457,2011,2,2,3,spring,0,1,3,9.02,11.365,93,8.9981,0,1,1,night
458,2011,2,2,4,spring,0,1,3,9.02,10.605,93,19.0012,0,1,1,night
459,2011,2,2,5,spring,0,1,3,9.02,12.12,93,7.0015,0,3,3,night
460,2011,2,2,6,spring,0,1,3,9.02,12.12,93,7.0015,1,17,18,morning
461,2011,2,2,7,spring,0,1,3,9.02,10.605,93,15.0013,1,48,49,morning
462,2011,2,2,8,spring,0,1,3,9.02,10.605,93,15.0013,1,154,155,morning
463,2011,2,2,9,spring,0,1,2,9.84,12.88,93,6.0032,4,119,123,morning
464,2011,2,2,10,spring,0,1,2,9.02,13.635,100,0.0,2,59,61,morning
465,2011,2,2,11,spring,0,1,2,9.84,11.365,93,12.998,5,47,52,morning
466,2011,2,2,12,spring,0,1,2,9.84,11.365,93,15.0013,3,61,64,afternoon
467,2011,2,2,13,spring,0,1,1,13.94,16.665,93,11.0014,1,74,75,afternoon
468,2011,2,2,14,spring,0,1,1,15.58,19.695,82,26.0027,2,61,63,afternoon
469,2011,2,2,15,spring,0,1,1,15.58,19.695,76,22.0028,10,66,76,afternoon
470,2011,2,2,16,spring,0,1,1,14.76,16.665,71,19.9995,8,95,103,afternoon
471,2011,2,2,17,spring,0,1,1,14.76,15.91,53,35.0008,7,183,190,afternoon
472,2011,2,2,18,spring,0,1,1,13.94,14.395,42,36.9974,7,175,182,evening
473,2011,2,2,19,spring,0,1,1,11.48,12.12,45,32.9975,3,88,91,evening
474,2011,2,2,20,spring,0,1,1,9.84,9.85,48,36.9974,4,71,75,evening
475,2011,2,2,21,spring,0,1,1,9.02,9.85,47,22.0028,1,62,63,evening
476,2011,2,2,22,spring,0,1,1,9.02,10.605,44,16.9979,5,35,40,evening
477,2011,2,2,23,spring,0,1,1,8.2,8.335,44,30.0026,3,29,32,evening
478,2011,2,3,0,spring,0,1,1,8.2,8.335,40,30.0026,1,11,12,night
479,2011,2,3,1,spring,0,1,1,8.2,7.575,44,35.0008,0,5,5,night
480,2011,2,3,2,spring,0,1,1,7.38,8.335,43,16.9979,0,2,2,night
481,2011,2,3,3,spring,0,1,1,7.38,8.335,43,16.9979,0,1,1,night
482,2011,2,3,5,spring,0,1,1,6.56,6.82,50,19.9995,0,2,2,night
483,2011,2,3,6,spring,0,1,1,6.56,6.82,43,23.9994,0,39,39,morning
484,2011,2,3,7,spring,0,1,1,5.74,6.06,50,22.0028,1,86,87,morning
485,2011,2,3,8,spring,0,1,1,5.74,6.06,50,23.9994,4,184,188,morning
486,2011,2,3,9,spring,0,1,1,6.56,6.82,47,19.9995,6,127,133,morning
487,2011,2,3,10,spring,0,1,1,7.38,7.575,43,22.0028,2,50,52,morning
488,2011,2,3,11,spring,0,1,1,7.38,6.82,43,30.0026,9,55,64,morning
489,2011,2,3,12,spring,0,1,1,8.2,9.09,40,23.9994,2,67,69,afternoon
490,2011,2,3,13,spring,0,1,1,8.2,8.335,40,27.9993,4,47,51,afternoon
491,2011,2,3,14,spring,0,1,1,9.02,9.85,37,26.0027,4,43,47,afternoon
492,2011,2,3,15,spring,0,1,1,9.02,9.85,37,22.0028,4,56,60,afternoon
493,2011,2,3,16,spring,0,1,1,9.02,10.605,37,16.9979,5,73,78,afternoon
494,2011,2,3,17,spring,0,1,1,8.2,9.85,40,12.998,5,170,175,afternoon
495,2011,2,3,18,spring,0,1,1,8.2,10.605,40,11.0014,2,145,147,evening
496,2011,2,3,19,spring,0,1,1,8.2,12.88,40,0.0,4,92,96,evening
497,2011,2,3,20,spring,0,1,1,8.2,11.365,47,6.0032,1,108,109,evening
498,2011,2,3,21,spring,0,1,1,7.38,10.605,55,7.0015,1,53,54,evening
499,2011,2,3,22,spring,0,1,1,7.38,10.605,51,6.0032,2,39,41,evening
500,2011,2,3,23,spring,0,1,1,8.2,11.365,47,7.0015,4,34,38,evening
501,2011,2,4,0,spring,0,1,2,8.2,12.88,44,0.0,3,10,13,night
502,2011,2,4,1,spring,0,1,2,6.56,11.365,59,0.0,0,7,7,night
503,2011,2,4,2,spring,0,1,2,5.74,8.335,63,7.0015,0,1,1,night
504,2011,2,4,3,spring,0,1,2,5.74,8.335,63,7.0015,0,1,1,night
505,2011,2,4,5,spring,0,1,2,5.74,7.575,63,8.9981,0,7,7,night
506,2011,2,4,6,spring,0,1,2,6.56,11.365,55,0.0,2,26,28,morning
507,2011,2,4,7,spring,0,1,1,5.74,10.605,59,0.0,0,87,87,morning
508,2011,2,4,8,spring,0,1,1,5.74,7.575,74,8.9981,3,217,220,morning
509,2011,2,4,9,spring,0,1,2,6.56,9.09,80,8.9981,3,124,127,morning
510,2011,2,4,10,spring,0,1,2,8.2,10.605,51,8.9981,5,46,51,morning
511,2011,2,4,11,spring,0,1,1,9.02,11.365,51,11.0014,3,61,64,morning
512,2011,2,4,12,spring,0,1,2,9.84,12.12,48,11.0014,8,78,86,afternoon
513,2011,2,4,13,spring,0,1,2,10.66,12.88,50,15.0013,9,73,82,afternoon
514,2011,2,4,14,spring,0,1,2,11.48,13.635,45,11.0014,15,76,91,afternoon
515,2011,2,4,15,spring,0,1,2,11.48,13.635,48,16.9979,9,81,90,afternoon
516,2011,2,4,16,spring,0,1,2,12.3,14.395,42,15.0013,8,91,99,afternoon
517,2011,2,4,17,spring,0,1,2,10.66,13.635,56,8.9981,10,195,205,afternoon
518,2011,2,4,18,spring,0,1,2,9.84,12.88,60,7.0015,3,152,155,evening
519,2011,2,4,19,spring,0,1,2,9.84,12.12,65,8.9981,1,102,103,evening
520,2011,2,4,20,spring,0,1,2,9.84,12.12,65,11.0014,2,69,71,evening
521,2011,2,4,21,spring,0,1,2,9.84,12.12,70,11.0014,2,41,43,evening
522,2011,2,4,22,spring,0,1,2,9.84,12.12,65,11.0014,1,45,46,evening
523,2011,2,4,23,spring,0,1,2,9.84,12.12,70,8.9981,1,30,31,evening
524,2011,2,5,0,spring,0,0,2,9.84,12.12,70,11.0014,3,36,39,night
525,2011,2,5,1,spring,0,0,2,9.84,12.12,65,11.0014,1,17,18,night
526,2011,2,5,2,spring,0,0,2,9.84,12.12,75,11.0014,5,12,17,night
527,2011,2,5,3,spring,0,0,2,9.84,12.12,75,11.0014,1,10,11,night
528,2011,2,5,4,spring,0,0,3,9.02,11.365,93,8.9981,0,8,8,night
529,2011,2,5,5,spring,0,0,3,8.2,11.365,100,6.0032,0,9,9,night
530,2011,2,5,6,spring,0,0,3,8.2,12.88,100,0.0,0,4,4,morning
531,2011,2,5,7,spring,0,0,3,9.02,12.88,93,6.0032,0,4,4,morning
532,2011,2,5,8,spring,0,0,3,8.2,11.365,100,6.0032,0,10,10,morning
533,2011,2,5,9,spring,0,0,3,8.2,11.365,100,6.0032,3,17,20,morning
534,2011,2,5,10,spring,0,0,3,8.2,10.605,100,8.9981,3,31,34,morning
535,2011,2,5,11,spring,0,0,3,9.02,11.365,100,8.9981,1,46,47,morning
536,2011,2,5,12,spring,0,0,3,9.02,11.365,100,11.0014,10,42,52,afternoon
537,2011,2,5,13,spring,0,0,3,9.02,11.365,100,11.0014,10,62,72,afternoon
538,2011,2,5,14,spring,0,0,3,9.02,13.635,100,0.0,5,50,55,afternoon
539,2011,2,5,15,spring,0,0,3,9.02,13.635,100,0.0,11,49,60,afternoon
540,2011,2,5,16,spring,0,0,3,9.02,11.365,100,8.9981,8,63,71,afternoon
541,2011,2,5,17,spring,0,0,2,9.84,10.605,100,19.0012,14,64,78,afternoon
542,2011,2,5,18,spring,0,0,2,11.48,12.12,93,30.0026,2,81,83,evening
543,2011,2,5,19,spring,0,0,2,11.48,12.12,93,30.0026,6,78,84,evening
544,2011,2,5,20,spring,0,0,1,12.3,14.395,87,16.9979,5,64,69,evening
545,2011,2,5,21,spring,0,0,1,10.66,12.88,100,12.998,3,53,56,evening
546,2011,2,5,22,spring,0,0,1,10.66,13.635,93,8.9981,2,43,45,evening
547,2011,2,5,23,spring,0,0,1,10.66,12.88,93,15.0013,7,52,59,evening
548,2011,2,6,0,spring,0,0,1,10.66,12.88,70,12.998,2,37,39,night
549,2011,2,6,1,spring,0,0,1,10.66,11.365,65,27.9993,4,40,44,night
550,2011,2,6,2,spring,0,0,1,10.66,11.365,60,22.0028,0,20,20,night
551,2011,2,6,3,spring,0,0,1,10.66,14.395,60,6.0032,3,10,13,night
552,2011,2,6,4,spring,0,0,1,10.66,11.365,60,23.9994,0,2,2,night
553,2011,2,6,5,spring,0,0,1,10.66,12.88,60,15.0013,0,1,1,night
554,2011,2,6,6,spring,0,0,1,10.66,12.88,60,15.0013,0,1,1,morning
555,2011,2,6,7,spring,0,0,1,9.84,12.12,65,11.0014,0,8,8,morning
556,2011,2,6,8,spring,0,0,1,9.84,12.88,65,7.0015,2,21,23,morning
557,2011,2,6,9,spring,0,0,1,11.48,14.395,56,7.0015,7,38,45,morning
558,2011,2,6,10,spring,0,0,1,12.3,14.395,52,16.9979,15,74,89,morning
559,2011,2,6,11,spring,0,0,1,13.12,15.15,49,16.9979,28,89,117,morning
560,2011,2,6,12,spring,0,0,1,13.94,16.665,46,0.0,48,126,174,afternoon
561,2011,2,6,13,spring,0,0,1,13.94,18.18,46,0.0,47,135,182,afternoon
562,2011,2,6,14,spring,0,0,1,13.94,17.425,46,6.0032,47,114,161,afternoon
563,2011,2,6,15,spring,0,0,1,13.94,17.425,46,6.0032,52,130,182,afternoon
564,2011,2,6,16,spring,0,0,1,13.94,17.425,49,7.0015,42,115,157,afternoon
565,2011,2,6,17,spring,0,0,1,13.94,18.18,46,0.0,24,97,121,afternoon
566,2011,2,6,18,spring,0,0,1,12.3,15.15,56,11.0014,13,65,78,evening
567,2011,2,6,19,spring,0,0,1,11.48,14.395,61,8.9981,1,20,21,evening
568,2011,2,6,20,spring,0,0,1,11.48,14.395,61,7.0015,5,21,26,evening
569,2011,2,6,21,spring,0,0,1,10.66,15.15,60,0.0,5,22,27,evening
570,2011,2,6,22,spring,0,0,1,10.66,15.15,60,0.0,5,57,62,evening
571,2011,2,6,23,spring,0,0,1,9.84,14.395,65,0.0,4,26,30,evening
572,2011,2,0,0,spring,0,1,1,9.84,14.395,65,0.0,1,14,15,night
573,2011,2,0,1,spring,0,1,1,9.02,13.635,75,0.0,1,4,5,night
574,2011,2,0,2,spring,0,1,1,8.2,12.88,80,0.0,0,3,3,night
575,2011,2,0,3,spring,0,1,1,8.2,12.88,86,0.0,0,1,1,night
576,2011,2,0,4,spring,0,1,1,8.2,12.88,86,0.0,1,1,2,night
577,2011,2,0,5,spring,0,1,1,8.2,12.88,86,0.0,1,9,10,night
578,2011,2,0,6,spring,0,1,1,7.38,12.12,93,0.0,1,29,30,morning
579,2011,2,0,7,spring,0,1,1,7.38,12.12,86,0.0,6,89,95,morning
580,2011,2,0,8,spring,0,1,2,6.56,11.365,100,0.0,7,223,230,morning
581,2011,2,0,9,spring,0,1,1,9.02,13.635,80,0.0,3,115,118,morning
582,2011,2,0,10,spring,0,1,1,9.84,12.88,75,7.0015,6,49,55,morning
583,2011,2,0,11,spring,0,1,1,12.3,15.91,65,6.0032,11,36,47,morning
584,2011,2,0,12,spring,0,1,2,13.12,17.425,62,0.0,7,59,66,afternoon
585,2011,2,0,13,spring,0,1,2,14.76,18.18,57,6.0032,10,54,64,afternoon
586,2011,2,0,14,spring,0,1,2,14.76,18.18,57,6.0032,8,52,60,afternoon
587,2011,2,0,15,spring,0,1,2,15.58,19.695,54,6.0032,4,46,50,afternoon
588,2011,2,0,16,spring,0,1,2,14.76,17.425,57,8.9981,16,98,114,afternoon
589,2011,2,0,17,spring,0,1,2,13.12,15.91,70,11.0014,9,207,216,afternoon
590,2011,2,0,18,spring,0,1,2,13.94,16.665,66,8.9981,5,170,175,evening
591,2011,2,0,19,spring,0,1,2,13.12,17.425,70,0.0,5,123,128,evening
592,2011,2,0,20,spring,0,1,2,13.12,16.665,70,7.0015,6,82,88,evening
593,2011,2,0,21,spring,0,1,1,13.12,17.425,70,0.0,3,75,78,evening
594,2011,2,0,22,spring,0,1,1,11.48,15.15,81,6.0032,3,34,37,evening
595,2011,2,0,23,spring,0,1,2,12.3,16.665,81,0.0,6,19,25,evening
596,2011,2,1,0,spring,0,1,2,11.48,15.91,87,0.0,4,6,10,night
597,2011,2,1,1,spring,0,1,2,11.48,15.91,87,0.0,0,4,4,night
598,2011,2,1,2,spring,0,1,2,10.66,13.635,93,7.0015,1,1,2,night
599,2011,2,1,3,spring,0,1,3,11.48,13.635,93,11.0014,0,1,1,night
600,2011,2,1,4,spring,0,1,1,10.66,12.88,93,11.0014,0,3,3,night
601,2011,2,1,5,spring,0,1,1,10.66,11.365,81,22.0028,0,2,2,night
602,2011,2,1,6,spring,0,1,1,10.66,11.365,70,22.0028,0,39,39,morning
603,2011,2,1,7,spring,0,1,1,9.84,9.85,65,27.9993,3,97,100,morning
604,2011,2,1,8,spring,0,1,1,9.84,9.85,56,32.9975,7,236,243,morning
605,2011,2,1,9,spring,0,1,1,9.84,9.85,52,32.9975,7,128,135,morning
606,2011,2,1,10,spring,0,1,1,9.02,9.09,47,36.9974,4,44,48,morning
607,2011,2,1,11,spring,0,1,1,9.02,9.09,47,31.0009,1,49,50,morning
608,2011,2,1,12,spring,0,1,1,9.84,9.85,38,32.9975,2,63,65,afternoon
609,2011,2,1,13,spring,0,1,2,9.84,9.85,32,30.0026,2,48,50,afternoon
610,2011,2,1,14,spring,0,1,1,9.02,9.85,37,27.9993,3,61,64,afternoon
611,2011,2,1,15,spring,0,1,1,9.02,9.85,35,26.0027,6,45,51,afternoon
612,2011,2,1,16,spring,0,1,1,9.02,9.09,35,35.0008,4,79,83,afternoon
613,2011,2,1,17,spring,0,1,1,9.02,9.09,32,39.0007,4,172,176,afternoon
614,2011,2,1,18,spring,0,1,1,8.2,9.09,32,26.0027,1,151,152,evening
615,2011,2,1,19,spring,0,1,1,6.56,6.06,40,31.0009,1,100,101,evening
616,2011,2,1,20,spring,0,1,1,6.56,6.82,40,22.0028,3,53,56,evening
617,2011,2,1,21,spring,0,1,1,5.74,5.305,33,31.0009,8,46,54,evening
618,2011,2,1,22,spring,0,1,1,4.92,5.305,33,23.9994,0,29,29,evening
619,2011,2,1,23,spring,0,1,1,4.92,5.305,33,22.0028,3,9,12,evening
620,2011,2,2,0,spring,0,1,1,4.1,3.79,36,23.9994,0,17,17,night
621,2011,2,2,1,spring,0,1,1,4.1,5.305,36,15.0013,0,7,7,night
622,2011,2,2,2,spring,0,1,1,3.28,3.79,38,19.0012,1,2,3,night
623,2011,2,2,3,spring,0,1,1,2.46,3.79,45,8.9981,0,2,2,night
624,2011,2,2,5,spring,0,1,1,2.46,5.305,45,7.0015,0,7,7,night
625,2011,2,2,6,spring,0,1,1,2.46,7.575,45,0.0,0,43,43,morning
626,2011,2,2,7,spring,0,1,1,2.46,5.305,49,7.0015,4,95,99,morning
627,2011,2,2,8,spring,0,1,1,4.1,6.82,42,0.0,1,198,199,morning
628,2011,2,2,9,spring,0,1,1,4.92,6.82,39,11.0014,4,119,123,morning
629,2011,2,2,10,spring,0,1,1,5.74,9.09,36,0.0,8,51,59,morning
